Country	Subject Descriptor	Units	Scale	Country/Series-specific Notes	2013	2014	2015	2016	2017	2018	2019	2020	Estimates Start After
Lithuania	Total investment	Percent of GDP		Source: National Statistical Office. Data from Statistics Lithuania: http://www.stat.gov.lt/en/ Latest actual data: 2013. Latest actual data are 2014 Q2. Notes: Data prior to 1995 cannot be confirmed by national sources at this time. National accounts manual used: ESA 1995. Data in ESA2010 format will come out in November 2014. GDP valuation: Market prices Start/end months of reporting year: January/December Base year: 2010 Chain-weighted: Yes, from 2005 Primary domestic currency: Lithuanian litas Data last updated: 03/2015	19.127	18.723	18.821	19.517	20.242	20.989	21.892	22.800	2013
Lithuania	Gross national savings	Percent of GDP		Source: National Statistical Office. Data from Statistics Lithuania: http://www.stat.gov.lt/en/ Latest actual data: 2013. Latest actual data are 2014 Q2. Notes: Data prior to 1995 cannot be confirmed by national sources at this time. National accounts manual used: ESA 1995. Data in ESA2010 format will come out in November 2014. GDP valuation: Market prices Start/end months of reporting year: January/December Base year: 2010 Chain-weighted: Yes, from 2005 Primary domestic currency: Lithuanian litas Data last updated: 03/2015	24.656	17.453	19.555	16.611	15.261	15.089	15.039	14.789	2013
Lithuania	Inflation, average consumer prices	Index		Source: National Statistical Office. Data from Statistics Lithuania: http://www.stat.gov.lt/en/ Latest actual data: 2013. Latest actual data are August 2014 HICP. Harmonized prices: Yes Frequency of source data: Monthly Base year: 2005 Primary domestic currency: Lithuanian litas Data last updated: 03/2015	139.747	140.084	139.650	142.500	145.589	149.089	152.576	156.029	2013
Lithuania	Inflation, average consumer prices	Percent change		See notes for:  Inflation, average consumer prices (Index).	1.162	0.242	-0.310	2.041	2.168	2.404	2.339	2.263	2013
Lithuania	Inflation, end of period consumer prices	Index		Source: National Statistical Office. Data from Statistics Lithuania: http://www.stat.gov.lt/en/ Latest actual data: 2013. Latest actual data are August 2014 HICP. Harmonized prices: Yes Frequency of source data: Monthly Base year: 2005 Primary domestic currency: Lithuanian litas Data last updated: 03/2015	139.720	139.460	140.133	142.888	146.224	149.746	153.186	156.621	2013
Lithuania	Inflation, end of period consumer prices	Percent change		See notes for:  Inflation, end of period consumer prices (Index).	0.525	-0.186	0.483	1.966	2.335	2.408	2.298	2.242	2013
Lithuania	Six-month London interbank offered rate (LIBOR)	Percent											
Lithuania	Volume of imports of goods and services	Percent change		Source: Central Bank Latest actual data: 2013 Base year: 2005. This is staff calculation because BOP data are in nominal terms. Methodology used to derive volumes: Other Formula used to derive volumes: Chain-linked Chain-weighted: Yes, from 2005 Trade System: General trade Excluded items in trade: We are not excluding any items Oil coverage: Other; Valuation of exports: Free on board (FOB) Valuation of imports: FOB Primary domestic currency: Lithuanian litas Data last updated: 03/2015	9.040	5.380	3.114	4.801	4.897	4.602	4.377	4.175	2013
Lithuania	Volume of Imports of goods	Percent change											
Lithuania	Volume of exports of goods and services	Percent change		Source: Central Bank Latest actual data: 2013 Base year: 2005. This is staff calculation because BOP data are in nominal terms. Methodology used to derive volumes: Other Formula used to derive volumes: Chain-linked Chain-weighted: Yes, from 2005 Trade System: General trade Excluded items in trade: We are not excluding any items Oil coverage: Other; Valuation of exports: Free on board (FOB) Valuation of imports: FOB Primary domestic currency: Lithuanian litas Data last updated: 03/2015	9.435	3.381	1.900	3.427	3.715	3.596	3.410	3.241	2013
Lithuania	Volume of exports of goods	Percent change											
Lithuania	Unemployment rate	Percent of total labor force		Source: National Statistical Office Latest actual data: 2013 Employment type: Eurostat harmonized data Primary domestic currency: Lithuanian litas Data last updated: 03/2015	11.766	10.697	10.600	10.500	10.500	10.500	10.500	10.500	2013
Lithuania	Employment	Persons	Millions										
Lithuania	Population	Persons	Millions	Source: National Statistical Office. Data from Statistics Lithuania: http://www.stat.gov.lt/en/ Latest actual data: 2013. Population data were revised back to 2001 based on 2011 census results. Primary domestic currency: Lithuanian litas Data last updated: 03/2015	2.958	2.944	2.929	2.914	2.900	2.886	2.872	2.857	2013
Lithuania	General government revenue	National currency	Billions	Source: Ministry of Finance Latest actual data: 2013 Fiscal assumptions: Fiscal projections for 2014 are based on the authorities? budget after adjusting for differences in macroeconomic assumptions, and performance so far. Projections for 2015 onward are passive projections, as measures to underpin the authorities' public commitment to further consolidation have not yet been specified. Start/end months of reporting year: January/December GFS Manual used: 2001 Basis of recording: Noncash (accrual) General government includes: Central Government;Local Government;Social Security Funds; Valuation of public debt: Nominal value. This is the format of data presented by the authorities. Primary domestic currency: Lithuanian litas Data last updated: 03/2015	11.220	11.915	12.325	12.857	13.642	14.565	15.508	16.487	2013
Lithuania	General government revenue	Percent of GDP		See notes for:  General government revenue (National currency).	32.098	32.835	32.720	32.267	32.344	32.516	32.584	32.578	2013
Lithuania	General government total expenditure	National currency	Billions	Source: Ministry of Finance Latest actual data: 2013 Fiscal assumptions: Fiscal projections for 2014 are based on the authorities? budget after adjusting for differences in macroeconomic assumptions, and performance so far. Projections for 2015 onward are passive projections, as measures to underpin the authorities' public commitment to further consolidation have not yet been specified. Start/end months of reporting year: January/December GFS Manual used: 2001 Basis of recording: Noncash (accrual) General government includes: Central Government;Local Government;Social Security Funds; Valuation of public debt: Nominal value. This is the format of data presented by the authorities. Primary domestic currency: Lithuanian litas Data last updated: 03/2015	12.136	12.182	12.835	13.513	14.324	15.218	16.180	17.165	2013
Lithuania	General government total expenditure	Percent of GDP		See notes for:  General government total expenditure (National currency).	34.719	33.571	34.074	33.913	33.961	33.975	33.997	33.917	2013
Lithuania	General government net lending/borrowing	National currency	Billions	Source: Ministry of Finance Latest actual data: 2013 Fiscal assumptions: Fiscal projections for 2014 are based on the authorities? budget after adjusting for differences in macroeconomic assumptions, and performance so far. Projections for 2015 onward are passive projections, as measures to underpin the authorities' public commitment to further consolidation have not yet been specified. Start/end months of reporting year: January/December GFS Manual used: 2001 Basis of recording: Noncash (accrual) General government includes: Central Government;Local Government;Social Security Funds; Valuation of public debt: Nominal value. This is the format of data presented by the authorities. Primary domestic currency: Lithuanian litas Data last updated: 03/2015	-0.916	-0.267	-0.510	-0.656	-0.682	-0.654	-0.673	-0.678	2013
Lithuania	General government net lending/borrowing	Percent of GDP		See notes for:  General government net lending/borrowing (National currency).	-2.621	-0.737	-1.354	-1.646	-1.618	-1.459	-1.413	-1.339	2013
Lithuania	General government structural balance	National currency	Billions	Source: Ministry of Finance Latest actual data: 2013 Fiscal assumptions: Fiscal projections for 2014 are based on the authorities? budget after adjusting for differences in macroeconomic assumptions, and performance so far. Projections for 2015 onward are passive projections, as measures to underpin the authorities' public commitment to further consolidation have not yet been specified. Start/end months of reporting year: January/December GFS Manual used: 2001 Basis of recording: Noncash (accrual) General government includes: Central Government;Local Government;Social Security Funds; Valuation of public debt: Nominal value. This is the format of data presented by the authorities. Primary domestic currency: Lithuanian litas Data last updated: 03/2015	-0.594	-0.475	-0.484	-0.570	-0.576	-0.638	-0.678	-0.720	2013
Lithuania	General government structural balance	Percent of potential GDP		See notes for:  General government structural balance (National currency).	-1.694	-1.307	-1.282	-1.429	-1.364	-1.423	-1.423	-1.423	2013
Lithuania	General government primary net lending/borrowing	National currency	Billions	Source: Ministry of Finance Latest actual data: 2013 Fiscal assumptions: Fiscal projections for 2014 are based on the authorities? budget after adjusting for differences in macroeconomic assumptions, and performance so far. Projections for 2015 onward are passive projections, as measures to underpin the authorities' public commitment to further consolidation have not yet been specified. Start/end months of reporting year: January/December GFS Manual used: 2001 Basis of recording: Noncash (accrual) General government includes: Central Government;Local Government;Social Security Funds; Valuation of public debt: Nominal value. This is the format of data presented by the authorities. Primary domestic currency: Lithuanian litas Data last updated: 03/2015	-0.305	0.323	0.089	-0.010	0.028	0.102	0.146	0.252	2013
